id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_10151486609219253	"Burrito, rice, black beans, barbacoa, mild medium & hot salsa, lots of cheese, lettuce, & sour cream....they can only nearly close it when done! Lol"	0	1	0	0	0	0	0	0	0	0
124149619252_10150959152619253	"We NEEED one in Germany, since i don't live in the US anymore i feel like i would kill for a chicken bowl :)"	1	0	0	0	0	0	0	0	0	0
124149619252_162705813797304	"Please come to Sanford, NC! I can only get Chipolte when I drive back to my home state! I miss it every day! Lol"	1	0	0	0	0	0	0	0	0	0
124149619252_221129944611968	LOL!  I love how people commenting on the article site are comparing Chipotle to Taco Bell....say what???  Have you eaten at Chipotle???  LOL	0	0	0	0	0	0	0	0	0	1
124149619252_359374267426678	"@Kasey: You will have to fight me for the mayor position. @Ray: A coupon would be more highly conveted than a badge. Now if a badge translate into coupon glora!!!!!! I am crazy about the rice, I could eat it everyday!"	0	0	0	0	0	0	0	1	0	0
124149619252_10151486609219253	"Brown rice, chicken, onions & peppers, corn salsa and cheeeeese :)  Yum!  Prefer it all in a bowl though.. and in Murfreesboro, TN.. hint hint!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151089035244253	"Honestly...the new designs are TERRIBLE....how plain, unfinished and un inviting!!!!   Come on guys, you're way better than that.  Tell Steve to get some new glasses!!!!"	0	0	1	0	0	0	0	0	0	0
124149619252_10152748433069253	"I think it's time to open a second location in Findlay, Ohio!! When the line is always wrapped around the building and the wait is 30-45 minutes.... C'mon!"	1	0	0	0	0	0	0	0	0	0
124149619252_115365598544868	you should give out free watermelons on eath day because environmentalists are green on the outside and red on the inside!!!	0	0	0	1	0	0	0	0	0	0
124149619252_130482563683418	i e-mailed chipotle last tues after having bad service both times i was at the sandusky ohio location. last tuesday my husband had a steak burrito and the meat was completely RAW. haven't heard anything from chipotle yet.	0	0	0	0	0	0	0	0	1	0
124149619252_10150300340834253	This looks like an amazing concept. Now finish your website but include a lot of the photos from your trip to Asia! I hope this will expand quickly as I'm dying to try it.	0	0	1	0	0	0	0	0	0	0
124149619252_10151611917404253	"Wow right next to Univ of Denver. 3 things for a business to be successful: Location, Location, Location!!!!"	0	0	0	0	0	0	0	0	0	1
124149619252_215673425111837	As a former employee I can say the recipe that's won the taste buds of a lot of people won't change because some one doesn't like it.  	0	0	0	0	0	0	0	1	0	0
124149619252_10151024826814253	"Sometimes burrito with black beans, sometimes taco without black beans. I get steak,cheese, lettuce, fresh salsa, sour creme. and occasionally guac."	0	1	0	0	0	0	0	0	0	0
124149619252_10151809543439253	"I had the luck to try the sofritas! They are a great idea, I absolutely love when more vegetarian options are available, but imo they're just a tad too spicy."	0	0	0	0	0	0	0	1	1	0
124149619252_10152250518069253	"Wow, to all the people that feel entitled because some idiot not associated with Chipolte created a fake ad. Chipolte does run special offers for Halloween and other random occasions. ""There is no such thing as a free lunch"" is a quote that has been around for years. Thank you Chipotle for being one of the few places you can go to eat that doesn't sell garbage. They are not cheapskates, they serve quality food (which costs money)."	0	0	1	0	0	0	1	0	0	0
124149619252_10152407734029253	"Yeah...my life no longer includes Chipotle.  Sad...I actually liked you guys.  I mean, you're no Taco Bell, but I did enjoy you guys."	0	0	1	0	0	0	0	0	0	0
124149619252_10153602183249253	Smfh.... photoshop + trolls it happens people who believe bs like this. Now I'm feeling a burrito bowl because I personally don't side with idiots who believe in pr disasters like this.	0	0	1	0	0	0	0	0	0	0
124149619252_10153246130479253	Why aren't verified by the non GMO Project?  http://www.nongmoproject.org/find-non-gmo/find-restaurants/	0	0	1	0	0	0	0	0	0	0
124149619252_10153009001449253	Went to Baton Rouge Chipotle today for lunch to try the sofritas burrito. Manager said they didn't have any sofritas. Not much of a promotion...	0	0	0	0	1	0	0	0	0	0
124149619252_10152406485254253	I am only one and I'm sure that my business had very little impact on your bottom line as I only frequented your establishments about once a week. I agree it is your right to set what ever standards you feel is best for your operations and with that same belief I hope you understand as for I and my family we will no longer be customers. Please also know that I feel it only fair to allow all of my friends to make an informed decision as well. Chipotle Mexican Grill	0	0	1	0	0	0	0	0	0	0
124149619252_10153872104594253	I wish thed get that problem taken cared of so i can go back there i heard they are closing all of them temp next month until the problem is solved i love that place	0	0	0	1	0	0	0	1	0	0
124149619252_10153009001449253	Why is it that every time I order a salad you forget to give me a salad dressing?  I'm loving my dry salad right now.  Thanks a lot	0	0	0	1	0	0	0	0	0	0
124149619252_279121798773401	I will leand how to cook the brown rice ....yes guys brown rice is coming soon al all chipotle of the usa	0	0	0	0	0	0	0	0	0	1
124149619252_10152322736529253	Mannn i am mad i saw this after you guys closed. Lol now I am going to be fiending for a steak bowl all night. 	1	0	0	0	0	0	0	0	0	0
124149619252_10151892810414253	Congrats to all the winners. Chipotle Mexican Grill are the winners contacted via email? I see my first name but I live in a metropolitan city.	0	0	0	0	0	0	0	0	0	1
124149619252_10152805746454253	"quesarito - brown, black, veggies, half sofritas, half chicken, everything except guacamole, plus cilantro."	0	1	0	0	0	0	0	0	0	0
124149619252_10152853394299253	Chipotle you guys chose the wrong person. The sauron costume was much better and it wa unbelievably well made. What did this guy do? duct tape and face paint.	0	0	0	0	1	0	0	0	0	0
124149619252_160584150738666	They have one in Paris but they dont have one in West Virginia they NEED to make on WVU students would love you forever	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	What's wrong with GMOs? We've been genetically modifying food for centuries. Only science has made the process faster and easier.	0	0	1	0	0	0	0	0	0	0
124149619252_10152883478794253	https://www.facebook.com/redflagnewswire/photos/a.10150140108168854.337792.116727628853/10153040591058854/?type=1&fref=nf	0	0	0	0	0	0	0	0	0	1
124149619252_10152262999499253	"Please, please, please launch in NC asap! And while you're at it, please plan a store nearer to Concord, NC. Thanks!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153589344059253	I can never eat at Chipotle for my lunch break because the lines are to long. I only have 30 minutes.	0	0	0	0	0	0	0	0	1	0
124149619252_10153009001449253	BRING CHIPOTLE DOWN TO FORT SMITH ARKANSAS!!!!!!!!! I'm going through withdrawal!!!!!!!!!!! Pllllllllllllllllllllleas	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"I start with a bowl, 1/2 lettuce 1/2 brown rice, 1/2 pinto beans 1/2 black beans, double chicken, double pico de galleo (tomato salsa), corn, a little cheese, guacamole, and finish with lettuce on top. Yumm."	0	1	0	0	0	0	0	0	0	0
124149619252_156053474470	"Our small town (Silverthorne, CO) recently got a Chipotle  AND a Qdoba... if one delivered, that would be a BIG advantage over the other... especially in a resort area where a lot of the visitors don't have transportation.  They get pizza delivered all the time, I am sure burrito delivery would be a hit!"	0	0	0	0	0	0	0	1	0	0
124149619252_363324750372027	"I work at chipolte in palm springs, ca and I ride a bus 1hr 45min each way, and its well worth the free burrito I get every morning! Talking 3 hrs is to far to drive! Yeah right, chipolte wants to change the way people see fast food! Great job chipolte!!"	0	0	0	0	0	0	0	1	0	0
124149619252_10153236016399253	"I need to know how we can get delivery started in South Bend, Indiana. This is incredibly important to myself and Molly Hunter-Asherman."	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Still fast-food , when I want great Mexican I go to this place called La Unica , where actual Mexicans prepare and cook your food"	0	0	1	0	0	0	0	0	0	0
124149619252_10150959152619253	Dulles airport. When I flew out of there... I was amazed chipotle was open at 6 am. I was tempted to have a burrito breakfast	0	0	0	0	0	0	0	1	0	0
124149619252_10153009001449253	"Chipotle is killing me. I always order sofritas,  and would love to be able to get a free burrito on my next visit. Why do I have to be out of the country when this awesome deal is going on? >_<"	0	0	0	0	0	0	0	1	0	0
124149619252_10151719407409253	"Filled this one out at least 10 times, correctly I might add... words keep duping in the dropdown lists and it says ""Try Again"". I've tried in Firefox, Chrome and IE. I even resorted to spoiler websites to make sure I had the correct answers, and I did."	0	0	0	0	0	0	0	0	1	0
124149619252_10151251776579253	Chipotle :  While you don't serve the pork.... There should be a chicken that IS NOT SO HOT....everyone doesn't enjoy spicy foods!	0	0	0	1	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito with brown rice, peppers and onions, steak, pinto beans, green salsa, tomato, corn, sour cream, cheese, and lettuce! :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10153693560944253	I have emailed your company about healthy and safety in your restaurants your comments were condensing and did not address my food safety concerns. It is good to that someone's concerns are being address for the first time the sad fact is it took a E. coli outbreak to address them. Your company needs to be proactive not reactive.	0	0	0	1	0	0	0	0	1	0
124149619252_10153009001449253	"To bad the ""carnitas"" has been recalled and taken off the menu!!! ???????? Joanna Dean, tofu! Right up your alley"	0	0	0	0	0	0	0	0	1	0
124149619252_10153878506969253	"Really Chipotle? You just texted me Here's ur (sic) free burrito"". Start acting professional if you want us to start trusting you again. Keep ur burrito. I just lost my appetite."	0	0	0	0	0	0	0	0	1	0
124149619252_10153734396969253	"Never would eat there. The employees looked so revolting with tattoos, piercings, ear rings, nose rings, lip rings and greasy hair, I just could not order. I had to leave,"	0	0	0	0	0	0	0	0	1	0
124149619252_10153112208029253	"Esto  jamas se podrá comparar con la verdadera comida mexicana, de tan solo verlo me da tristeza que piensen que esto es un taco."	0	0	0	0	0	0	0	0	0	1
124149619252_10152925087634253	"I got severe food poisoning from eating a Chipotle chicken burrito. My husband was sick too! All day throwing up violently on Christmas Eve. One of the worst days of my life. Luckily my 9 month old didn't get sick, I had given him some rice and guacamole from the burrito. Thanks a LOT Chipotle!! We'll never be eating there again!!!"	0	0	0	0	0	0	0	0	1	0
124149619252_10151089035244253	"Gramercy, NYC. Food is always fresh. Staff works really hard! Lisa the manager insures that my food is on point. Give that woman a promotion already!!"	0	0	0	0	0	0	0	1	0	0
124149619252_10151626575004253	i miss chipotole so much! i had eaten 2-3 times a week in my ny days. please come into tokyo. i can tell a few good places for your first shop. ;-))	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Hey Buddy, there are hundreds if not thousands of foods that are not organic that are still non GMO. We're sick and tired of eating GMO's so label them."	0	0	1	0	0	0	0	0	0	0
124149619252_10151839071994253	Omg thanks Hanne Bjørglund!! I'm definitely planning a shopping trip to frankfurt soon! But heading to America in November anyway!	0	0	0	0	0	0	0	0	0	1
124149619252_10152250518069253	yup was already planning to take the office lunch buddies (retracting emails) but noooooo not now... almost had me going to! haha	0	0	0	0	0	0	0	0	0	1
124149619252_10150959152619253	"Dulles Airport! I eat there before I leave the country and first thing when I get back! Oh, and also... Breakfast burritos Chipotle style are amazing! "	0	0	0	0	0	0	0	1	0	0
124149619252_10153389325099253	Joplin Mo or Overland Park Ks depends on where I am traveling... Would love to have a Chipotle in Pittsburg Ks so I didn't have to travel for it... Hint hint. ;)	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	Basically no gmo's results in a higher cost to buy the corn and wheat used. So now it's more expensive. But it's worth it ????	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito bowl with white rice, black beans, fajitas, and cheese with chips and a large drink. That is my order almost every time."	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Why would you propagate such paranoid nonsense? What's next, banning employees from being vaccinated?  This makes me seriously second guess giving you my money. "	0	0	1	0	0	0	0	0	0	0
124149619252_10151839071994253	Susi Zurin Hanne Bjørglund Sina Hllmnn Tatjana Nagel Paulo Rothe Victoria Zerbe Linda Scheibe we have to go to frankfurt :-D !!!!!	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"Chicken burrito with white rice, black beans, corn salsa, sour cream, and cheese.  Yes, I know that's the signature item; I started eating it years ago :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10152560126959253	"Burrito bowl- vegetarian; white rice, black beans, tomato salsa, corn salsa, sour cream, cheese, & guac with a side of medium sauce ????"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Chicken burrito bowl...black beans, mild salsa, cheese and sour cream....lots of lettuce....so yummo!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"If GMO's are so safe then way did  the biotech industry pay the Obama Admin. $5M to put in the farm bill that they can not be sued for GMO safety? Answer: because they know GMO's are not safe, just like the tobacco industry knew their products were not safe."	0	0	1	0	0	0	0	0	0	0
124149619252_205013139622238	"Oh god Matt Lauer is one of those jerks who can't pronounce Chipotle. He puts the L before the T. What the hell is wrong with these people? Bobby Flay does it too, and he says chipotle like every 5 seconds so it's even worse."	0	0	0	0	0	0	0	0	0	1
124149619252_175763983493	"Zach. It’s a hole in the ozone, not whole. Read up on Captain Green Al Gore who promoted green living while owning a Zinc mine that was polluting the environment. You should read up on the research from the other side before you make statements about the thousands of reports by scientists. The UN report that is quoted by Gore and the rest of the green Nazis was misquoted, you should read it. There is a big difference in the words MAY and IS, when you attach a word like caused to them. Got to love how the only way to stop global warming is by raising taxes…."	0	0	0	0	0	0	0	0	0	1
124149619252_10153009001449253	"Really pissed! Went to my chipotle, there was a line halfway through the store (I figured there would be) after waiting 20 min, they said they are out and it would be another 45 -1hr. I left and people I met outside said they said that over an hr ago. If u r going to do something like this you need to have enough. Or offer something else. So many people left...."	0	0	0	0	0	0	0	0	1	0
124149619252_10153792851004253	They just hatin on Chipotle. They will always be the best. The only reason they getting all this hate is because they never had any food issues before. Leave Chipotle alone!	0	0	0	0	0	0	0	1	0	0
124149619252_205082546217004	"While GUAC is high in fat - you do need some fat in your diet and it is good fat (2g of saturated fat) - it is one of the higher calorie items on the menu @130 per serving but you can alsways ask for half a serving - which is one of the reasons I love chipotle - I can actually split my meal into two servings and it is a reasonable amount of calories, carbs, fats, etc. - I do this because a whole meal is probably twice what we should be eating."	0	0	1	0	0	0	0	1	0	0
124149619252_10151086390274253	"Who loves Chipolte more the Brits or the USA?  You should have a Burrito Olympics after this one is over.  Most burritos eaten, fastest time for eating a burrito and more! :)  Good Luck to Misty Mae and Kerri!"	0	0	0	0	0	0	0	1	0	0
124149619252_157777224183	"Sweet, I can't wait to pay higher prices for green ""technology"" rather than for grass-fed/better quality meats and/or more organic ingredients. "	0	0	0	0	0	0	0	1	0	0
124149619252_10152883505569253	u removed pork.. bad idea mate.. i never go here and i prob never. luky i dont have to eat that insane burrrito lke that...	0	0	1	0	0	0	0	0	0	0
124149619252_10151486609219253	"double wrapped, extra rice, double steak extra fajitas, lettuce, cheese, pico, sour cream....every single time"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"FAV: Chicken burrito- extra chicken, white rice, pinto beans, cheese, sour cream, and the corn salsa.  give me 2 for the road!!!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Steak or barbacoa, white rice, pintos, cheese, verde salsa, and corn. You guys really need a queso dip on the side, btw."	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Steak Burrito: White Rice, Corn salsa, Fresh Salsa, cheese, sour cream, lettuce. Chips with Corn salsa as the dip."	0	1	0	0	0	0	0	0	0	0
124149619252_10151719407409253	"Usually, when you roll something this good, it’s illegal The happy pill, now in a 567,000mg dose Open wide, no wider The gourmet restaurant where you eat with your hands They beep when they backup"	0	0	1	0	0	0	0	0	0	0
124149619252_166838126748689	"I love Chipotle. Only drawback is that it's spendy for ""fastfood"". By the time I add the Guacamole(additional $1.90), my burrito bowl is up to $10 with NO drink."	0	0	0	0	0	0	0	1	0	0
124149619252_140229971715	"Yes, bring it to California too....especially San Diego!  I just brought my girls with me this week to eat there and was bummed there were no kids meals!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153013362654253	I am so grateful for your remote locations. Sometimes you're the only vegan option for a hundred miles.	0	0	0	0	0	0	1	0	0	0
124149619252_10153009001449253	"When a vegetarian says they are horrible, you have to give them away. I'll plan on sticking to my burritos."	0	0	1	0	0	0	0	0	0	0
124149619252_160584150738666	"Oh yea you guys can put a Chipotle in Paris but you can put one on the island of Oahu? Tell me how this makes sense, that I have to go so long without sweet sweet Chipotle, but the Frenchies get it....."	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Double carnitas burrito, pintos, rice, little bit of cheese, corn salsa, medium salsa and guac!!! Mmmmm I'm droolin ova here ;-)"	0	1	0	0	0	0	0	0	0	0
124149619252_10153530958859253	The teen workers could care less about GMOs. The manager of the Chipotle franchise in my town owns GMO crop ground and raises livestock fed GMO grain. It's all a facade...hypocrites designed to get your dollar in their pocket. Period!	0	0	1	0	0	0	0	0	0	0
124149619252_130482563683418	"Although CMG is good... I like the various ""-bertos"" in the arizona market.  And I support local minority owned businesses by being their patron.  Buy Local - Avoid Chains!  Support your local capitalist living the american dream!!!"	0	0	0	1	0	0	0	0	0	0
124149619252_10151316869709253	"I'm staying home and making pulled pork, collards, and blackeyed peas, anyways. Hope the folks enjoy the day off!"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"Wow, the astroturfers are all over this.... Crazy. http://articles.mercola.com/sites/articles/archive/2015/04/26/media-obstruction-intimidation-harassment.aspx"	0	0	0	0	0	0	0	0	0	1
124149619252_10150260445594253	"***Added to say: at Mission Burrito, they don't have ""paper"" punch cards. They are hard plastic like a credit card and they swipe them the same way they'd swipe a credit card or gift card and it keeps track of them that way. In the long run, it's probably cheaper to do it that way rather than a bunch of paper ones but nonetheless, it's a nice incentive and a sweet little surpise when they say ""you can get a free burrito today or on your next visit."""	0	0	0	1	1	0	0	0	0	0
124149619252_10151024826814253	"chicken bureto bowl with extra rice, peppers & onions, mild tomato salsa, corn, extra cheese and lettuce.....UMMMMMMMM!!!!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152343053104253	Praise Jesus he is risen! I work at H-E-B and we are also closed Easter Sunday . Chipotle is doing a great thing giving their employees off this holiday.  \=^.^=/	0	0	0	0	0	0	0	1	0	0
124149619252_10151024826814253	"CHicken FAJITA burrito, white rice, chicken, cheese, sour cream, mild sauce, lettuce, corn, and a few good drops of Tobasco sauce. :)"	0	1	0	0	0	0	0	0	0	0
124149619252_221129944611968	"I want Chipolte so bad. Why is there not a CHipolte in Central Oregon, like Bend? I think it would get such good business out here, especially from me!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153071208839253	"Hey how do I win this gift card, I love promoting your #chipotleproduct virally and am very important in my community and handsome."	0	0	0	0	1	0	0	0	0	0
124149619252_10152250518069253	I do wonder how much food was abandoned at the register because folks got through the entire process only to realize their fake coupon was no good.	0	0	0	0	1	0	0	0	0	0
124149619252_10151626575004253	I'm Mexican an that as about as legit as you can get for some burrito rolling. Especially for a white girl	0	0	0	0	0	0	0	0	0	1
124149619252_10153844182544253	"Get those employees washing hands! I once saw an employee of yours eat pizza off the ground Chipotle Mexican Grill, so go figure...."	0	0	0	1	0	0	0	0	0	0
124149619252_10151024826814253	"3 hard shell steak tacos, lettuce, black beans, rice, cheese, and sour cream. A bag of chips with mild salsa and guacamole on the side! I love Chipotle's fresh natural ingredients! YUM!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito Bowl. White Rice, Black Beans, Chicken, Hot Sauce, Sour Cream, Guacamole, Cheese (Extra Cheese), and Lettuce :) BANG !!"	0	1	0	0	0	0	0	0	0	0
124149619252_10153624802079253	"The infamous line killer. "" can I get tacos to go"" . Only tortillas one workers will understand ... Lol"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	Lol at all the people who think that they can taste the difference now. That's now it how it works. The science is not strong in this thread	0	0	0	0	0	0	0	0	0	1
124149619252_10152407734029253	"Not one cent of mine goes to any business that wants to bar me from it.  Yes, you bar my fire arm you're baring me.  Yes, it's personal."	0	0	0	0	0	0	0	0	1	0
124149619252_10152883478794253	You lost two real big customers to all of your Long Island and Nyc locations after your sorry excuse of a response was released ...  Will spread to all of my friends and family as well	0	0	0	0	0	0	0	0	1	0
124149619252_10153009001449253	"Pass. I'll take real Mexican food, thank you very much.  Some Asada, with avocado lime suace, with hand made corn tortillas.  Now frick off outta my news feed!"	0	0	1	0	0	0	0	0	0	0
124149619252_162705813797304	Grayson I work at chipotle and they have thought about it idk if they will though they are also thinking about a soup	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	Get smart and get  the true science on GMOs. Chipotle's goal brings nothing to the table when you can see the bigger picture.	0	0	1	0	0	0	0	0	0	0
124149619252_10151520750889253	"I used to be a fan... but last time my family ate at the one in Gresham Oregon, we found a beatle in the salad. a big beatle with its head bit off.  YUK! and the assistant manager, offered me  my money back.   and insisted thay had washed the lettuce.  Missed one big green beatle!"	0	0	0	0	0	0	0	0	1	0
124149619252_130482563683418	and I would love if you had queso like Qdoba so I dont need to waste my time with them.  There food isnt as good but oh that queso is a temptation.	0	0	0	0	0	0	0	0	1	0
124149619252_10151024826814253	"Steak burrito, extra rice, no beans, medium salsa, hot salsa, extra sour cream and cheese. Chips with guac."	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	http://news.nationalgeographic.com/2015/04/150422-genetically-modified-food-agriculture-health-ngbooktalk/	0	0	0	0	0	0	0	0	0	1
124149619252_202478973111117	"No, that's the whole purpose: good quality, great tasting food for ""Unlimited time only"" meaning FOREVER!!! (Kind of making fun of companies that really do limited time offers) =)"	0	0	0	0	0	0	0	0	0	1
124149619252_10152824057654253	"I applaud Steve and leading Americans to eat healthier and encourage good farmers to simply do what is right for humanity without $$$ standing in your way, but is pork really good for Americans or soy tofu?"	0	0	1	0	0	0	0	0	0	0
124149619252_10151687038594253	i would give my burritos to homless people when I did not need it for myself. There are so many here in san jose.	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	Lynn and I had heard about this... We definitely support non-GMO.  I feel we all have the right to know what is in our food and there is nothing legal in this country that makes it where it has to be labeled.  Whether you agree or not/care or not ... don’t you want to know what is in your food? or anything else for that matter?  It is difficult to know though.  Many other countries have banned GMOs and are not buying the food grown in the US because we have nothing that supports even the labeling.  It’s a crazy situation.	0	0	1	0	0	0	0	0	0	0
124149619252_10151024826814253	"Steak bowl with a shell in the bottom, white rice, pinto beans, small amount of mild, lots and lots of sour cream, lots of cheese, and lettuce. Pure heaven. sometimes change it up with brown rice and black beans."	0	1	0	0	0	0	0	0	0	0
124149619252_10153357673124253	"I ate my last chipotle burrito 3 years ago, please chipotle open a store near mc allen or brownsville tx!"	1	0	0	0	0	0	0	0	0	0
124149619252_10153009001449253	I'm in the same boat as a lot of people here apparently (which makes me happy and sad at the same time).  Went out of my way to take advantage of this promotion only to find out they ran out of Sofritas.  Still ordered because I really enjoy Chipotle but very disappointing.	0	0	1	0	0	0	0	0	0	0
124149619252_10152382144342741	"I love you Chipotle. Would even give you my first born. But you have to do something about the food prep line. Love the food, hate the disorganized food assembly."	0	0	0	0	0	0	0	1	1	0
124149619252_10153246130479253	"Wait. . . Does this mean that they're no longer going to be serving chicken, beef, avocado, rice, and the rest of the foods they serve since everything we consume is GE?"	0	0	0	0	0	0	0	0	0	1
124149619252_109031815838831	Certainly if you have a Chipotle in your area be happy. I dont and the closest one is several hours away. That being said I have ate Chipotle in four different states. Each time was a fantasticly delicious eating experience!	0	0	0	0	0	0	0	1	0	0
124149619252_10153163816204253	"The 2 dollar dollop, though my favorite part ; Is fairly accurate from ending all the way through the start.  If you haven't been there, it's time for you to go.  When Billings' opens up, there we will be, rain, sun, or snow.  And get the burrito, for its better than bowl.  But eat it while fresh, it's not so tasty when old."	0	0	0	0	0	0	0	0	0	1
124149619252_100780796665922	I LOVE LOVE LOVE Chipotle! I am officially addicted to their burrito bowls usually get it at least once every week	0	0	0	0	0	0	0	1	0	0
124149619252_10152935096524253	Wow it will be awesome to get at the actual restaurant that much inside the burrito I never get that much of anything and guacamole less	0	0	0	1	0	0	0	0	0	0
124149619252_196014333852317	Sweet!!! Looking forward to it -- I'm back in Chicago on Monday and that's the first place I'll be after I check in at the other office..	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"First bashing farmers, now showing lack of understanding food technology. Sounds like a great place to eat for urbanites with no understanding of what happens at farms who rely on fake ""undercover"" documentaries."	0	0	1	0	0	0	0	0	0	0
124149619252_10153009001449253	"They could have at least put signs on the door saying they were out of sofrita.  Same as so many on here, went out of my way after getting home late to go support this promotion. And nowhere on the advertisement does it say ""while supplies last"". They should still honor the free one for next time if you asked for it and couldn't get it."	0	0	0	1	1	0	0	0	0	0
124149619252_156053474470	"COLUMBUS? NOOO you're one city off, do that in Dayton!! Although then i'd probably be poor because i'd order every day. My laziness is saving my pocket atm.."	1	0	0	0	0	0	0	0	0	0
124149619252_10151089035244253	I went to my favorite location in Powell Ohio the other day and they were out of all meats except chicken and didnt have black beans. For some reason that happens a lot. Had to find another place to eat. :(	0	0	0	0	0	0	0	0	1	0
124149619252_261338423981855	"Thanks so much for the amazing, locally grown fresh tomatoes that were in my vege bowl today!  I am in Pittsburgh:)"	0	0	0	0	0	0	1	0	0	0
124149619252_10152883478794253	Joey BlurtonKatie StonestreetMalenee SanchezMia TuckerLaura BarnesMayra Pedraza plz tell me your Chipot-Names. ????????????????	0	0	0	0	0	0	0	0	0	1
124149619252_10152262999499253	Not for nothing but there needs to be a Chipotle in the upstate area namely Poughkeepsie NY there is one in Middletown but that's across the river.	1	0	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"Chipotle Mexican Grill, can we order the tofu on the side? I'm not trying to take advantage like some others and just throw the tofu out, however I'm not sure if I like it and wasting Chipotle is against my religion."	0	0	0	1	0	0	0	0	0	0
124149619252_100780796665922	"Chipotle FTW.  Also, I do agree with the article that some of the options you can get from Chipotle basically scream obesity, but really it's still up to the customer to decide that.  I for one get a reasonable meal there every time (health wise) and I always leave satisfied :D."	0	0	1	0	0	0	0	0	0	0
124149619252_10153521011509253	"Lucia Dutková omg, chcem chvem chcem najviac! taky vecer s vinkom, chipotle a sex v meste ????????????"	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"Chicken bowl with tortilla on the side, white rice, black beans, lettuce, tomato, extra corn, sour cream, cheese, medium salsa. P.s. Please put a chipotle in provo, utah!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152406485254253	Never again.  I won't subject my family to be sitting ducks for next whacked out drug induced idiot looking for a kill streak.   Good bye Chipotle. 	0	0	0	0	0	0	0	0	1	0
124149619252_10151307314369253	Thank you for being closed and closing your stores early on Christmas Eve.  This is another reason why I support your business.  What would be even nicer if to still pay your employees for Christmas Day.	0	0	1	0	0	0	1	0	0	0
124149619252_10151251776579253	"It is such a high level of like that my family calls it stalking even at times crazy. I call it normal obsession. Great company, food, dining experience, and amazing people..... What's not to like at a ""crazy"" level?"	0	0	0	0	0	0	0	1	0	0
124149619252_10152406485254253	A few author suggestions from Chicana Role Model Michele Serros: https://www.facebook.com/photo.php?fbid=10152450847327640&set=a.441371667639.227048.772647639&type=1	0	0	0	0	0	0	0	0	0	1
124149619252_10151192106409253	Hey all so I'm a gm at the Prescott chipotle....guac and double meat IS included in the $2 price!!! Everyone who shows up in somewhat of a costume is eligible!!!! We r all gonna be busy!!!	0	0	0	0	1	0	0	0	0	0
124149619252_10151587164929253	"Oooooh, put soybeans in that, too.  Soybean oil that is GMO?  Very bad.  It's about your wholesaler.  Find one that sells organic soy oil, and you'll be fine."	0	0	1	0	0	0	0	0	0	0
124149619252_156053474470	I'd love to see this pilot in more cities. I know I'd order delivery chipotle extremely often! Great idea!	1	0	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Thank you. And thank you for listing the reasons clearly. There's a fine line between GMO paranoia and valid concern. As you say, it's about quality and environmental stewardship."	0	0	1	0	0	0	0	0	0	0
124149619252_10151185000424253	check out the great costume i bought i had to wear it for chipotles contest check it out and vote for me	0	0	0	0	0	0	0	0	0	1
124149619252_105860719543628	Great commercial and they way it should be to much crap goes into the foods we consume... Cheers for going back to the way everyone needs to be 	0	0	0	0	1	0	0	0	0	0
